"SUID","Degree","Edge_type","log2FoldChange","name","Regulatury","selected","SelfLoops","shared name","type"
"94968","1","mRNA-miRNA","-2.1426945164032","XCL2","DOWN","false","0","XCL2","mRNA"
"94969","2","mRNA-miRNA","2.42647443341463","CXCL10","UP","false","0","CXCL10","mRNA"
"94970","2","mRNA-miRNA","1.29687452137208","SLC52A2","UP","false","0","SLC52A2","mRNA"
"94971",,"mRNA-miRNA","1.63732862865252","IFI44","UP","false","0","IFI44","mRNA"
"94972","1","mRNA-miRNA","4.49875481377116","STRA6","UP","false","0","STRA6","mRNA"
"94973","1","mRNA-miRNA","-3.20629408399889","SCG3","DOWN","false","0","SCG3","mRNA"
"94974","1","mRNA-miRNA","1.86254001646248","UBE3D","UP","false","0","UBE3D","mRNA"
"94975","1","mRNA-miRNA","-1.98268691253246","C2orf72","DOWN","false","0","C2orf72","mRNA"
"94976","1","mRNA-miRNA","-0.764406374532184","WBP1L","DOWN","false","0","WBP1L","mRNA"
"94977","1","mRNA-miRNA","1.76815450004236","KIF21B","UP","false","0","KIF21B","mRNA"
"94978","1","mRNA-miRNA","4.98120548365815","MAGEB17","UP","false","0","MAGEB17","mRNA"
"94979","1","mRNA-miRNA","-2.63803024794579","ARL14","DOWN","false","0","ARL14","mRNA"
"94980","1","mRNA-miRNA","1.8720924310151","OXGR1","UP","false","0","OXGR1","mRNA"
"94981",,"mRNA-miRNA","-1.0191953173547","SLC35B3","DOWN","false","0","SLC35B3","mRNA"
"94982",,"mRNA-miRNA","3.12069393595107","ECEL1","UP","false",,"ECEL1","mRNA"
"94983",,"mRNA-miRNA","1.70142956108516","CDH6","UP","false",,"CDH6","mRNA"
"94984","0","mRNA-miRNA","-3.0661465759492","CLDN23","DOWN","false","0","CLDN23","mRNA"
"94985","1","mRNA-miRNA","2.62370702815944","CNIH3","UP","false","0","CNIH3","mRNA"
"94986","1","mRNA-miRNA","2.08699060597949","SYT12","UP","false","0","SYT12","mRNA"
"94987","1","mRNA-miRNA","-1.64319695561158","NKG7","DOWN","false","0","NKG7","mRNA"
"94988","1","mRNA-miRNA","-2.85506343292396","CHRFAM7A","DOWN","false","0","CHRFAM7A","mRNA"
"94989","1","mRNA-miRNA","-2.25630892666164","BDKRB1","DOWN","false","0","BDKRB1","mRNA"
"94990","1","mRNA-miRNA","-4.84754863800207","SLC25A34","DOWN","false","0","SLC25A34","mRNA"
"94991","1","mRNA-miRNA","-5.24453239604443","SST","DOWN","false","0","SST","mRNA"
"94992",,"mRNA-miRNA","-2.79602737478937","ENPP1","DOWN","false","0","ENPP1","mRNA"
"94993","0","mRNA-miRNA","-2.30818426981482","SNX24","DOWN","false","0","SNX24","mRNA"
"94994",,"mRNA-miRNA","-1.86189408696651","GDPD1","DOWN","false","0","GDPD1","mRNA"
"94995",,"mRNA-miRNA","-1.77192889129918","GSTM5","DOWN","false","0","GSTM5","mRNA"
"94996",,"mRNA-miRNA","-0.934370916990825","SLC35A1","DOWN","false","0","SLC35A1","mRNA"
"94997",,"mRNA-miRNA","1.97037113805901","SPON2","UP","false","0","SPON2","mRNA"
"94998","0","mRNA-miRNA","4.44006107051838","MUC6","UP","false","0","MUC6","mRNA"
"94999",,"mRNA-miRNA","1.85618277067081","IGFBP7","UP","false",,"IGFBP7","mRNA"
"95000","0","mRNA-miRNA","1.56103653924551","TCFL5","UP","false","0","TCFL5","mRNA"
"95001","0","mRNA-miRNA","0.922836987287484","ZNF263","UP","false","0","ZNF263","mRNA"
"95002","1","mRNA-miRNA","-5.2952601425807","SLC5A8","DOWN","false","0","SLC5A8","mRNA"
"95003","1","mRNA-miRNA","-3.24817729507401","C11orf53","DOWN","false","0","C11orf53","mRNA"
"95004","0","mRNA-miRNA","-2.18951026393401","CPNE5","DOWN","false","0","CPNE5","mRNA"
"95005",,"mRNA-miRNA","1.4455685496091","TRIM59","UP","false","0","TRIM59","mRNA"
"95006",,"mRNA-miRNA","-3.61606643618541","DIRAS2","DOWN","false",,"DIRAS2","mRNA"
"95007","0","mRNA-miRNA","1.61452376438581","ITGAM","UP","false","0","ITGAM","mRNA"
"95008",,"mRNA-miRNA","1.67913553699252","STC1","UP","false",,"STC1","mRNA"
"95009","23","mRNA-miRNA","5.48819013022795","hsa-mir-20a","UP","false","0","hsa-mir-20a","miRNA"
"95010","18","mRNA-miRNA","1.43687524671792","hsa-mir-146a","UP","false","0","hsa-mir-146a","miRNA"
"95011","7","mRNA-miRNA","0.879165127761944","hsa-mir-222","UP","false","0","hsa-mir-222","miRNA"
"95012","29","mRNA-miRNA","6.65295964992753","hsa-mir-21","UP","false","0","hsa-mir-21","miRNA"
"95013","9","mRNA-miRNA","4.24252895087155","hsa-mir-148a","UP","false","0","hsa-mir-148a","miRNA"
"95014","1","mRNA-miRNA","-5.00209002843323","hsa-mir-504","DOWN","false","0","hsa-mir-504","miRNA"
"95015","5","mRNA-miRNA","-3.61675228530595","hsa-mir-485","DOWN","false","0","hsa-mir-485","miRNA"
"95016","7","mRNA-miRNA","2.4921716477092","hsa-mir-451a","UP","false","0","hsa-mir-451a","miRNA"
"95017","5","mRNA-miRNA","3.59959519035474","hsa-mir-429","UP","false","0","hsa-mir-429","miRNA"
"95018","5","mRNA-miRNA","-3.37921219377796","hsa-mir-375","DOWN","false","0","hsa-mir-375","miRNA"
"95019","42","mRNA-miRNA","1.77228229993982","hsa-mir-34a","UP","false","0","hsa-mir-34a","miRNA"
"95020","3","mRNA-miRNA","-4.47166494027356","hsa-mir-346","DOWN","false","0","hsa-mir-346","miRNA"
"95021","3","mRNA-miRNA","-4.86983468867401","hsa-mir-328","DOWN","false","0","hsa-mir-328","miRNA"
"95022","3","mRNA-miRNA","-3.9716665113365","hsa-mir-326","DOWN","false","0","hsa-mir-326","miRNA"
"95023",,"mRNA-miRNA","1.81363502046066","COL5A3","UP","false",,"COL5A3","mRNA"
"95024","8","mRNA-miRNA","1.84985790571724","hsa-mir-223","UP","false","0","hsa-mir-223","miRNA"
"95025","6","mRNA-miRNA","3.76623034696249","hsa-mir-217","UP","false","0","hsa-mir-217","miRNA"
"95026","13","mRNA-miRNA","-1.29469849245548","hsa-mir-214","DOWN","false","0","hsa-mir-214","miRNA"
"95027","12","mRNA-miRNA","-2.22495417097608","hsa-mir-200c","DOWN","false","0","hsa-mir-200c","miRNA"
"95028","9","mRNA-miRNA","1.20870325132062","hsa-mir-200a","UP","false","0","hsa-mir-200a","miRNA"
"95029","3","mRNA-miRNA","4.09880048473627","hsa-mir-199b","UP","false","0","hsa-mir-199b","miRNA"
"95030","10","mRNA-miRNA","2.33842314106656","hsa-mir-18a","UP","false","0","hsa-mir-18a","miRNA"
"95031","23","mRNA-miRNA","3.57273576713415","hsa-mir-17","UP","false","0","hsa-mir-17","miRNA"
"95032","11","mRNA-miRNA","-3.13069076369562","hsa-mir-15b","DOWN","false","0","hsa-mir-15b","miRNA"
"95033","10","mRNA-miRNA","3.98257073554903","hsa-mir-15a","UP","false","0","hsa-mir-15a","miRNA"
"95034","6","mRNA-miRNA","4.18403358237703","hsa-mir-152","UP","false","0","hsa-mir-152","miRNA"
"95035","34","mRNA-miRNA","-2.78092728578422","hsa-mir-145","DOWN","false","0","hsa-mir-145","miRNA"
"95036","10","mRNA-miRNA","3.8078586607436","hsa-mir-143","UP","false","0","hsa-mir-143","miRNA"
"95037","4","mRNA-miRNA","4.61029122601271","hsa-mir-141","UP","false","0","hsa-mir-141","miRNA"
"95038","9","mRNA-miRNA","-1.66282547750317","hsa-mir-132","DOWN","false","0","hsa-mir-132","miRNA"
"95039","11","mRNA-miRNA","4.71310673126357","hsa-mir-126","UP","false","0","hsa-mir-126","miRNA"
"95040","6","mRNA-miRNA","1.1013382334801","hsa-mir-107","UP","false","0","hsa-mir-107","miRNA"
"95041","12","mRNA-miRNA","4.3956828452502","hsa-mir-106a","UP","false","0","hsa-mir-106a","miRNA"
"95042","3","mRNA-miRNA","0.912895064618731","hsa-mir-100","UP","false","0","hsa-mir-100","miRNA"
"95043","7","mRNA-miRNA","1.36845683983177","hsa-let-7g","UP","false","0","hsa-let-7g","miRNA"
"95044","5","mRNA-miRNA","-1.41791739373024","hsa-let-7c","DOWN","false","0","hsa-let-7c","miRNA"
"95045","10","mRNA-miRNA","2.51251267619075","hsa-mir-224","UP","false","0","hsa-mir-224","miRNA"
"95046","2","mRNA-miRNA","-4.83173059598267","hsa-mir-1296","DOWN","false","0","hsa-mir-1296","miRNA"
"95047","8","mRNA-miRNA","-2.7672630089648","hsa-mir-193b","DOWN","false","0","hsa-mir-193b","miRNA"
"95048","4","mRNA-miRNA","2.03543099096105","hsa-mir-20b","UP","false","0","hsa-mir-20b","miRNA"
"95049",,"mRNA-miRNA","-2.42875347486703","hsa-mir-324","DOWN","false","0","hsa-mir-324","miRNA"
"95050","13","mRNA-miRNA","4.72600219462496","hsa-mir-182","UP","false","0","hsa-mir-182","miRNA"
"95051","2","mRNA-miRNA","-3.52846232052981","hsa-mir-423","DOWN","false","0","hsa-mir-423","miRNA"
"95052","16","mRNA-miRNA","-3.40201122442972","hsa-mir-125a","DOWN","false","0","hsa-mir-125a","miRNA"
"95053","11","mRNA-miRNA","4.06827439381836","hsa-mir-424","UP","false","0","hsa-mir-424","miRNA"
"95054","9","mRNA-miRNA","5.15515844210508","hsa-mir-335","UP","false","0","hsa-mir-335","miRNA"
"95055","5","mRNA-miRNA","-2.94317823768784","hsa-mir-378a","DOWN","false","0","hsa-mir-378a","miRNA"
"95056","15","mRNA-miRNA","-1.77386867600936","hsa-mir-140","DOWN","false","0","hsa-mir-140","miRNA"
"95057","4","mRNA-miRNA","-1.30022141928705","hsa-mir-330","DOWN","false","0","hsa-mir-330","miRNA"
"95058","22","mRNA-miRNA","2.8378746060964","hsa-mir-29c","UP","false","0","hsa-mir-29c","miRNA"
"95059","7","mRNA-miRNA","-3.33514934657193","hsa-mir-150","DOWN","false","0","hsa-mir-150","miRNA"
"95060","15","mRNA-miRNA","4.99169507957881","hsa-mir-203a","UP","false","0","hsa-mir-203a","miRNA"
"95061","5","mRNA-miRNA","4.60908325300658","hsa-mir-16-1","UP","false","0","hsa-mir-16-1","miRNA"
"95062","6","mRNA-miRNA","1.90758604829274","hsa-mir-130a","UP","false","0","hsa-mir-130a","miRNA"
"95063","4","mRNA-miRNA","2.90882554397007","hsa-mir-32","UP","false","0","hsa-mir-32","miRNA"
"95064","14","mRNA-miRNA","0.863360966737053","hsa-mir-25","UP","false","0","hsa-mir-25","miRNA"
"95065","2","mRNA-miRNA","1.82124334811172","LIF","UP","false","0","LIF","mRNA"
"95066","4","mRNA-miRNA","3.8871556765153","hsa-mir-196b","UP","false","0","hsa-mir-196b","miRNA"
"95067","2","mRNA-miRNA","-1.52587609332416","hsa-mir-370","DOWN","false","0","hsa-mir-370","miRNA"
"95068","8","mRNA-miRNA","5.64260431499486","hsa-mir-96","UP","false","0","hsa-mir-96","miRNA"
"95069","21","mRNA-miRNA","1.55238456394162","hsa-mir-27a","UP","false","0","hsa-mir-27a","miRNA"
"95070","14","mRNA-miRNA","4.0263880048652","hsa-mir-98","UP","false","0","hsa-mir-98","miRNA"
"95071","5","mRNA-miRNA","2.84040045949442","hsa-mir-10a","UP","false","0","hsa-mir-10a","miRNA"
"95072","6","mRNA-miRNA","2.62215607060427","hsa-mir-338","UP","false","0","hsa-mir-338","miRNA"
"95073","8","mRNA-miRNA","-6.63434235861692","hsa-mir-205","DOWN","false","0","hsa-mir-205","miRNA"
"95074","12","mRNA-miRNA","0.990881033664631","hsa-mir-23b","UP","false","0","hsa-mir-23b","miRNA"
"95075","4","mRNA-miRNA","-3.14894552183136","hsa-mir-433","DOWN","false","0","hsa-mir-433","miRNA"
"95076","7","mRNA-miRNA","-2.83539704629831","hsa-let-7b","DOWN","false","0","hsa-let-7b","miRNA"
"95077","1","mRNA-miRNA","-5.35357091337258","hsa-mir-605","DOWN","false","0","hsa-mir-605","miRNA"
"95078","1","mRNA-miRNA","6.97841501496206","FGF20","UP","false","0","FGF20","mRNA"
"95079","13","mRNA-miRNA","1.57241195150026","hsa-mir-30a","UP","false","0","hsa-mir-30a","miRNA"
"95080","1","mRNA-miRNA","1.85368586484261","SLC7A6","UP","false","0","SLC7A6","mRNA"
"95081","11","mRNA-miRNA","1.45492602165779","hsa-mir-23a","UP","false","0","hsa-mir-23a","miRNA"
"95082","18","mRNA-miRNA","8.08299688185799","hsa-mir-19a","UP","false","0","hsa-mir-19a","miRNA"
"95083","4","mRNA-miRNA","2.07726211754608","COL4A1","UP","false","0","COL4A1","mRNA"
"95084","6","mRNA-miRNA","7.69100186038791","hsa-mir-135b","UP","false","0","hsa-mir-135b","miRNA"
"95085","7","mRNA-miRNA","-2.00356745232265","hsa-mir-320a","DOWN","false","0","hsa-mir-320a","miRNA"
"95086","17","mRNA-miRNA","2.62088342742881","hsa-mir-22","UP","false","0","hsa-mir-22","miRNA"
"95087","1","mRNA-miRNA","-3.5470745218941","hsa-let-7d","DOWN","false","0","hsa-let-7d","miRNA"
"95088","9","mRNA-miRNA","3.13231979206548","hsa-mir-10b","UP","false","0","hsa-mir-10b","miRNA"
"95089","6","mRNA-miRNA","-1.16943524942519","hsa-let-7e","DOWN","false","0","hsa-let-7e","miRNA"
"95090","4","mRNA-miRNA","1.57989989045178","hsa-mir-99a","UP","false","0","hsa-mir-99a","miRNA"
"95091","1","mRNA-miRNA","-2.56171963638198","hsa-mir-99b","DOWN","false","0","hsa-mir-99b","miRNA"
"95092","12","mRNA-miRNA","-3.31327078009643","hsa-mir-193a","DOWN","false","0","hsa-mir-193a","miRNA"
"95093","9","mRNA-miRNA","5.44034797939844","hsa-mir-144","UP","false","0","hsa-mir-144","miRNA"
"95094","6","mRNA-miRNA","-0.693969581467933","hsa-mir-30d","DOWN","false","0","hsa-mir-30d","miRNA"
"95095","3","mRNA-miRNA","1.64977507001401","hsa-mir-186","UP","false","0","hsa-mir-186","miRNA"
"95096","7","mRNA-miRNA","2.53754441991611","hsa-mir-183","UP","false","0","hsa-mir-183","miRNA"
"95097","5","mRNA-miRNA","2.30997838564584","hsa-mir-30e","UP","false","0","hsa-mir-30e","miRNA"
"95098","2","mRNA-miRNA","3.66046832137583","DKK2","UP","false","0","DKK2","mRNA"
"95099","1","mRNA-miRNA","2.43239385630486","hsa-mir-181d","UP","false","0","hsa-mir-181d","miRNA"
"95100","7","mRNA-miRNA","5.73715720097657","hsa-mir-301a","UP","false","0","hsa-mir-301a","miRNA"
"95101","6","mRNA-miRNA","3.70773496919272","hsa-mir-33b","UP","false","0","hsa-mir-33b","miRNA"
"95102","11","mRNA-miRNA","2.22874886765854","hsa-mir-33a","UP","false","0","hsa-mir-33a","miRNA"
"95103","4","mRNA-miRNA","0.931357138986444","hsa-mir-134","UP","false","0","hsa-mir-134","miRNA"
"95104","0","mRNA-miRNA","2.38457216876377","hsa-mir-584","UP","false","0","hsa-mir-584","miRNA"
"95105","2","mRNA-miRNA","-3.69715203537568","hsa-mir-92b","DOWN","false","0","hsa-mir-92b","miRNA"
"95106","4","mRNA-miRNA","-4.01891856954854","hsa-mir-483","DOWN","false","0","hsa-mir-483","miRNA"
"95107","2","mRNA-miRNA","2.11676954449474","BAMBI","UP","false","0","BAMBI","mRNA"
"95108","8","mRNA-miRNA","2.87855655141089","hsa-mir-192","UP","false","0","hsa-mir-192","miRNA"
"95109","4","mRNA-miRNA","-5.58950519533114","hsa-mir-197","DOWN","false","0","hsa-mir-197","miRNA"
"95110","1","mRNA-miRNA","-0.882668959165492","hsa-mir-127","DOWN","false","0","hsa-mir-127","miRNA"
"95111","2","mRNA-miRNA","-1.55251274977992","IL18","DOWN","false","0","IL18","mRNA"
"95112","2","mRNA-miRNA","-1.59289522585485","hsa-mir-361","DOWN","false","0","hsa-mir-361","miRNA"
"95113","3","mRNA-miRNA","1.71598545168487","hsa-mir-151a","UP","false","0","hsa-mir-151a","miRNA"
"95114",,"mRNA-miRNA","4.71452861125049","hsa-mir-16-2","UP","false",,"hsa-mir-16-2","miRNA"
"95115","1","mRNA-miRNA","-3.7391605172057","hsa-mir-296","DOWN","false","0","hsa-mir-296","miRNA"
"95116","4","mRNA-miRNA","6.22608063572219","hsa-mir-590","UP","false","0","hsa-mir-590","miRNA"
"95117","6","mRNA-miRNA","1.8461479751289","hsa-mir-26b","UP","false","0","hsa-mir-26b","miRNA"
"95118","4","mRNA-miRNA","5.23422754815719","hsa-mir-582","UP","false","0","hsa-mir-582","miRNA"
"95119","4","mRNA-miRNA","-1.08595618365633","hsa-mir-191","DOWN","false","0","hsa-mir-191","miRNA"
"95120","0","mRNA-miRNA","-1.61874892571464","hsa-mir-625","DOWN","false","0","hsa-mir-625","miRNA"
"95121","2","mRNA-miRNA","3.03678249967463","hsa-mir-188","UP","false","0","hsa-mir-188","miRNA"
"95122","7","mRNA-miRNA","-3.80373001468159","hsa-mir-149","DOWN","false","0","hsa-mir-149","miRNA"
"95123","2","mRNA-miRNA","5.97699218766698","hsa-mir-542","UP","false","0","hsa-mir-542","miRNA"
"95124","5","mRNA-miRNA","2.53227963136158","hsa-mir-340","UP","false","0","hsa-mir-340","miRNA"
"95125","3","mRNA-miRNA","-3.92423566790842","hsa-mir-885","DOWN","false","0","hsa-mir-885","miRNA"
"95126","0","mRNA-miRNA","-4.83286440377537","hsa-mir-1226","DOWN","false","0","hsa-mir-1226","miRNA"
"95127","0","mRNA-miRNA","2.15602139786443","LEFTY2","UP","false","0","LEFTY2","mRNA"
"95128","5","mRNA-miRNA","7.98479562500673","hsa-mir-374a","UP","false","0","hsa-mir-374a","miRNA"
"95129","1","mRNA-miRNA","3.22222055770293","hsa-mir-215","UP","false","0","hsa-mir-215","miRNA"
"95130",,"mRNA-miRNA","1.84776046655313","hsa-mir-24-1","UP","false","0","hsa-mir-24-1","miRNA"
"95131","0","mRNA-miRNA","2.5811095510683","ITGA11","UP","false","0","ITGA11","mRNA"
"95132","5","mRNA-miRNA","4.0631189648424","hsa-mir-376c","UP","false","0","hsa-mir-376c","miRNA"
"95133","2","mRNA-miRNA","-1.96005689037482","ACVR1C","DOWN","false","0","ACVR1C","mRNA"
"95134","2","mRNA-miRNA","-1.82694274528466","hsa-mir-331","DOWN","false","0","hsa-mir-331","miRNA"
"95135","1","mRNA-miRNA","-1.97000075270532","hsa-mir-339","DOWN","false","0","hsa-mir-339","miRNA"
"95136","2","mRNA-miRNA","3.72104468987889","hsa-mir-369","UP","false","0","hsa-mir-369","miRNA"
"95137",,"mRNA-miRNA","2.50251543547302","SAPCD2","UP","false","0","SAPCD2","mRNA"
"95138","6","mRNA-miRNA","5.72560299400353","hsa-mir-708","UP","false","0","hsa-mir-708","miRNA"
"95139",,"mRNA-miRNA","-3.0810056912016","hsa-mir-671","DOWN","false","0","hsa-mir-671","miRNA"
"95140","0","mRNA-miRNA","-4.32015289713747","hsa-mir-766","DOWN","false","0","hsa-mir-766","miRNA"
"95141","2","mRNA-miRNA","6.10891249549054","hsa-mir-19b-1","UP","false","0","hsa-mir-19b-1","miRNA"
"95142","10","mRNA-miRNA","2.03799106807158","hsa-mir-30b","UP","false","0","hsa-mir-30b","miRNA"
"95143","1","mRNA-miRNA","-4.09859334240282","hsa-mir-1228","DOWN","false","0","hsa-mir-1228","miRNA"
"95144","2","mRNA-miRNA","2.07089122583522","hsa-mir-95","UP","false","0","hsa-mir-95","miRNA"
"95145","8","mRNA-miRNA","7.27622661326928","hsa-mir-142","UP","false","0","hsa-mir-142","miRNA"
"95146","1","mRNA-miRNA","3.90188055476761","hsa-mir-1245a","UP","false","0","hsa-mir-1245a","miRNA"
"95147","3","mRNA-miRNA","-4.3766208126347","hsa-mir-129-2","DOWN","false","0","hsa-mir-129-2","miRNA"
"95148","0","mRNA-miRNA","-2.41616235661865","hsa-mir-484","DOWN","false","0","hsa-mir-484","miRNA"
"95149","2","mRNA-miRNA","5.7767623054869","hsa-mir-136","UP","false","0","hsa-mir-136","miRNA"
"95150","0","mRNA-miRNA","-4.18685489790975","hsa-mir-642a","DOWN","false","0","hsa-mir-642a","miRNA"
"95151","1","mRNA-miRNA","-4.90984780076097","ABCB11","DOWN","false","0","ABCB11","mRNA"
"95152","3","mRNA-miRNA","5.32826304665826","MMP11","UP","false","0","MMP11","mRNA"
"95153","8","mRNA-miRNA","-3.96204180395777","hsa-mir-139","DOWN","false","0","hsa-mir-139","miRNA"
"95154","2","mRNA-miRNA","3.16764513675563","hsa-mir-337","UP","false","0","hsa-mir-337","miRNA"
"95155","1","mRNA-miRNA","1.82409348656369","hsa-mir-24-2","UP","false","0","hsa-mir-24-2","miRNA"
"95156","1","mRNA-miRNA","2.50844448075309","IFITM1","UP","false","0","IFITM1","mRNA"
"95157",,"mRNA-miRNA","4.2098379573723","hsa-mir-379","UP","false","0","hsa-mir-379","miRNA"
"95158","1","mRNA-miRNA","-2.51597198413948","CHRM1","DOWN","false","0","CHRM1","mRNA"
"95159","4","mRNA-miRNA","2.806276158403","hsa-mir-495","UP","false","0","hsa-mir-495","miRNA"
"95160","2","mRNA-miRNA","-4.03885004005265","hsa-mir-574","DOWN","false","0","hsa-mir-574","miRNA"
"95161","0","mRNA-miRNA","-3.75860531281862","hsa-mir-760","DOWN","false","0","hsa-mir-760","miRNA"
"95162",,"mRNA-miRNA","-2.50749623193333","hsa-mir-589","DOWN","false","0","hsa-mir-589","miRNA"
"95163","1","mRNA-miRNA","4.6338713312383","hsa-mir-454","UP","false","0","hsa-mir-454","miRNA"
"95164","2","mRNA-miRNA","-1.91012745844592","hsa-mir-501","DOWN","false","0","hsa-mir-501","miRNA"
"95165","1","mRNA-miRNA","-1.64656291462363","hsa-mir-505","DOWN","false","0","hsa-mir-505","miRNA"
"95166",,"mRNA-miRNA","-3.82348996221553","JCHAIN","DOWN","false",,"JCHAIN","mRNA"
"95167","0","mRNA-miRNA","-1.44302347325353","KRCC1","DOWN","false","0","KRCC1","mRNA"
"95168","1","mRNA-miRNA","1.81517033192616","TPRG1","UP","false","0","TPRG1","mRNA"
"95169","1","mRNA-miRNA","-1.10863213812491","ABRACL","DOWN","false","0","ABRACL","mRNA"
"95170","1","mRNA-miRNA","-0.957884927468978","ABHD17C","DOWN","false","0","ABHD17C","mRNA"
"95171",,"mRNA-miRNA","2.6398546874351","PRRX1","UP","false","0","PRRX1","mRNA"
"95172","3","mRNA-miRNA","-2.72931881027641","hsa-mir-744","DOWN","false","0","hsa-mir-744","miRNA"
"95173","1","mRNA-miRNA","-1.42382149022776","CD38","DOWN","false","0","CD38","mRNA"
"95174","0","mRNA-miRNA","1.21275507645139","COL16A1","UP","false","0","COL16A1","mRNA"
"95175",,"mRNA-miRNA","-2.33154820555629","hsa-mir-874","DOWN","false",,"hsa-mir-874","miRNA"
"95176","0","mRNA-miRNA","3.03837989983187","hsa-mir-218-2","UP","false","0","hsa-mir-218-2","miRNA"
"95177","0","mRNA-miRNA","-2.11817684252025","hsa-mir-125b-2","DOWN","false","0","hsa-mir-125b-2","miRNA"
"95178",,"mRNA-miRNA","-2.13835767992068","hsa-mir-3928","DOWN","false","0","hsa-mir-3928","miRNA"
"95179","1","mRNA-miRNA","-1.68499890946759","KL","DOWN","false","0","KL","mRNA"
"95180","3","mRNA-miRNA","4.49277075079754","hsa-mir-452","UP","false","0","hsa-mir-452","miRNA"
"95181",,"mRNA-miRNA","-2.3121856040003","hsa-mir-1266","DOWN","false","0","hsa-mir-1266","miRNA"
"95182","1","mRNA-miRNA","1.59928980537322","hsa-mir-382","UP","false","0","hsa-mir-382","miRNA"
"95183",,"mRNA-miRNA","-2.10449432257441","SDHD","DOWN","false",,"SDHD","mRNA"
"95184","0","mRNA-miRNA","-4.25805600256065","hsa-mir-129-1","DOWN","false","0","hsa-mir-129-1","miRNA"
"95185","2","mRNA-miRNA","2.17067722242865","hsa-mir-508","UP","false","0","hsa-mir-508","miRNA"
"95186","1","mRNA-miRNA","-1.2849303686336","SLC40A1","DOWN","false","0","SLC40A1","mRNA"
"95187",,"mRNA-miRNA","3.89792308297528","hsa-mir-374b","UP","false",,"hsa-mir-374b","miRNA"
"95188","1","mRNA-miRNA","0.945570962582721","FMNL3","UP","false","0","FMNL3","mRNA"
"95189","1","mRNA-miRNA","-2.2485201879955","TOX","DOWN","false","0","TOX","mRNA"
